campaign_id,channel,budget,impressions,clicks,conversions,cost_per_click,roi
517,Facebook Ads,216,5516,116,26,1.6,2.4
518,Instagram Ads,217,5517,117,27,1.7,2.5
519,LinkedIn Ads,218,5518,118,28,1.8,2.6
520,Twitter Ads,219,5519,119,29,1.9,2.7
521,Google Ads,220,5520,120,30,1.5,1.8
522,Facebook Ads,221,5521,121,31,1.6,1.9
523,Instagram Ads,222,5522,122,32,1.7,2.0
524,LinkedIn Ads,223,5523,123,33,1.8,2.1
525,Twitter Ads,224,5524,124,34,1.9,2.2
526,Google Ads,225,5525,125,35,1.5,2.3
527,Facebook Ads,226,5526,126,36,1.6,2.4
528,Instagram Ads,227,5527,127,37,1.7,2.5
529,LinkedIn Ads,228,5528,128,38,1.8,2.6
530,Twitter Ads,229,5529,129,39,1.9,2.7
531,Google Ads,230,5530,130,40,1.5,1.8
532,Facebook Ads,231,5531,131,41,1.6,1.9
533,Instagram Ads,232,5532,132,42,1.7,2.0
534,LinkedIn Ads,233,5533,133,43,1.8,2.1
535,Twitter Ads,234,5534,134,44,1.9,2.2
536,Google Ads,235,5535,135,45,1.5,2.3
537,Facebook Ads,236,5536,136,46,1.6,2.4
538,Instagram Ads,237,5537,137,47,1.7,2.5
539,LinkedIn Ads,238,5538,138,48,1.8,2.6
540,Twitter Ads,239,5539,139,49,1.9,2.7
541,Google Ads,240,5540,140,50,1.5,1.8
542,Facebook Ads,241,5541,141,51,1.6,1.9
543,Instagram Ads,242,5542,142,52,1.7,2.0
544,LinkedIn Ads,243,5543,143,53,1.8,2.1
545,Twitter Ads,244,5544,144,54,1.9,2.2
546,Google Ads,245,5545,145,55,1.5,2.3
547,Facebook Ads,246,5546,146,56,1.6,2.4
548,Instagram Ads,247,5547,147,57,1.7,2.5
549,LinkedIn Ads,248,5548,148,58,1.8,2.6
550,Twitter Ads,249,5549,149,59,1.9,2.7
551,Google Ads,250,5550,150,10,1.5,1.8
552,Facebook Ads,251,5551,151,11,1.6,1.9
553,Instagram Ads,252,5552,152,12,1.7,2.0
554,LinkedIn Ads,253,5553,153,13,1.8,2.1
555,Twitter Ads,254,5554,154,14,1.9,2.2
556,Google Ads,255,5555,155,15,1.5,2.3
557,Facebook Ads,256,5556,156,16,1.6,2.4
558,Instagram Ads,257,5557,157,17,1.7,2.5
559,LinkedIn Ads,258,5558,158,18,1.8,2.6
560,Twitter Ads,259,5559,159,19,1.9,2.7
561,Google Ads,260,5560,160,20,1.5,1.8
562,Facebook Ads,261,5561,161,21,1.6,1.9
563,Instagram Ads,262,5562,162,22,1.7,2.0
564,LinkedIn Ads,263,5563,163,23,1.8,2.1
565,Twitter Ads,264,5564,164,24,1.9,2.2
566,Google Ads,265,5565,165,25,1.5,2.3
567,Facebook Ads,266,5566,166,26,1.6,2.4
568,Instagram Ads,267,5567,167,27,1.7,2.5
569,LinkedIn Ads,268,5568,168,28,1.8,2.6
570,Twitter Ads,269,5569,169,29,1.9,2.7
571,Google Ads,270,5570,170,30,1.5,1.8
572,Facebook Ads,271,5571,171,31,1.6,1.9
573,Instagram Ads,272,5572,172,32,1.7,2.0
574,LinkedIn Ads,273,5573,173,33,1.8,2.1
575,Twitter Ads,274,5574,174,34,1.9,2.2
576,Google Ads,275,5575,175,35,1.5,2.3
577,Facebook Ads,276,5576,176,36,1.6,2.4
578,Instagram Ads,277,5577,177,37,1.7,2.5
579,LinkedIn Ads,278,5578,178,38,1.8,2.6
580,Twitter Ads,279,5579,179,39,1.9,2.7
581,Google Ads,280,5580,180,40,1.5,1.8
582,Facebook Ads,281,5581,181,41,1.6,1.9
583,Instagram Ads,282,5582,182,42,1.7,2.0
584,LinkedIn Ads,283,5583,183,43,1.8,2.1
585,Twitter Ads,284,5584,184,44,1.9,2.2
586,Google Ads,285,5585,185,45,1.5,2.3
587,Facebook Ads,286,5586,186,46,1.6,2.4
588,Instagram Ads,287,5587,187,47,1.7,2.5
589,LinkedIn Ads,288,5588,188,48,1.8,2.6
590,Twitter Ads,289,5589,189,49,1.9,2.7
591,Google Ads,290,5590,190,50,1.5,1.8
592,Facebook Ads,291,5591,191,51,1.6,1.9
593,Instagram Ads,292,5592,192,52,1.7,2.0
594,LinkedIn Ads,293,5593,193,53,1.8,2.1
595,Twitter Ads,294,5594,194,54,1.9,2.2
596,Google Ads,295,5595,195,55,1.5,2.3
597,Facebook Ads,296,5596,196,56,1.6,2.4
598,Instagram Ads,297,5597,197,57,1.7,2.5
599,LinkedIn Ads,298,5598,198,58,1.8,2.6
600,Twitter Ads,299,5599,199,59,1.9,2.7
601,Google Ads,300,5600,200,10,1.5,1.8
602,Facebook Ads,301,5601,201,11,1.6,1.9
603,Instagram Ads,302,5602,202,12,1.7,2.0
604,LinkedIn Ads,303,5603,203,13,1.8,2.1
605,Twitter Ads,304,5604,204,14,1.9,2.2
606,Google Ads,305,5605,205,15,1.5,2.3
607,Facebook Ads,306,5606,206,16,1.6,2.4
608,Instagram Ads,307,5607,207,17,1.7,2.5
609,LinkedIn Ads,308,5608,208,18,1.8,2.6
610,Twitter Ads,309,5609,209,19,1.9,2.7
611,Google Ads,310,5610,210,20,1.5,1.8
612,Facebook Ads,311,5611,211,21,1.6,1.9
613,Instagram Ads,312,5612,212,22,1.7,2.0
614,LinkedIn Ads,313,5613,213,23,1.8,2.1
615,Twitter Ads,314,5614,214,24,1.9,2.2
616,Google Ads,315,5615,215,25,1.5,2.3
617,Facebook Ads,316,5616,216,26,1.6,2.4
618,Instagram Ads,317,5617,217,27,1.7,2.5
619,LinkedIn Ads,318,5618,218,28,1.8,2.6
620,Twitter Ads,319,5619,219,29,1.9,2.7
621,Google Ads,320,5620,220,30,1.5,1.8
622,Facebook Ads,321,5621,221,31,1.6,1.9
623,Instagram Ads,322,5622,222,32,1.7,2.0
624,LinkedIn Ads,323,5623,223,33,1.8,2.1
625,Twitter Ads,324,5624,224,34,1.9,2.2
626,Google Ads,325,5625,225,35,1.5,2.3
627,Facebook Ads,326,5626,226,36,1.6,2.4
628,Instagram Ads,327,5627,227,37,1.7,2.5
629,LinkedIn Ads,328,5628,228,38,1.8,2.6
630,Twitter Ads,329,5629,229,39,1.9,2.7
631,Google Ads,330,5630,230,40,1.5,1.8
632,Facebook Ads,331,5631,231,41,1.6,1.9
633,Instagram Ads,332,5632,232,42,1.7,2.0
634,LinkedIn Ads,333,5633,233,43,1.8,2.1
635,Twitter Ads,334,5634,234,44,1.9,2.2
636,Google Ads,335,5635,235,45,1.5,2.3
637,Facebook Ads,336,5636,236,46,1.6,2.4
638,Instagram Ads,337,5637,237,47,1.7,2.5
639,LinkedIn Ads,338,5638,238,48,1.8,2.6
640,Twitter Ads,339,5639,239,49,1.9,2.7
641,Google Ads,340,5640,240,50,1.5,1.8
642,Facebook Ads,341,5641,241,51,1.6,1.9
643,Instagram Ads,342,5642,242,52,1.7,2.0
644,LinkedIn Ads,343,5643,243,53,1.8,2.1
645,Twitter Ads,344,5644,244,54,1.9,2.2
646,Google Ads,345,5645,245,55,1.5,2.3
647,Facebook Ads,346,5646,246,56,1.6,2.4
648,Instagram Ads,347,5647,247,57,1.7,2.5
649,LinkedIn Ads,348,5648,248,58,1.8,2.6
650,Twitter Ads,349,5649,249,59,1.9,2.7
651,Google Ads,350,5650,250,10,1.5,1.8
652,Facebook Ads,351,5651,251,11,1.6,1.9
653,Instagram Ads,352,5652,252,12,1.7,2.0
654,LinkedIn Ads,353,5653,253,13,1.8,2.1
655,Twitter Ads,354,5654,254,14,1.9,2.2
656,Google Ads,355,5655,255,15,1.5,2.3
657,Facebook Ads,356,5656,256,16,1.6,2.4
658,Instagram Ads,357,5657,257,17,1.7,2.5
659,LinkedIn Ads,358,5658,258,18,1.8,2.6
660,Twitter Ads,359,5659,259,19,1.9,2.7
661,Google Ads,360,5660,260,20,1.5,1.8
662,Facebook Ads,361,5661,261,21,1.6,1.9
663,Instagram Ads,362,5662,262,22,1.7,2.0
664,LinkedIn Ads,363,5663,263,23,1.8,2.1
665,Twitter Ads,364,5664,264,24,1.9,2.2
666,Google Ads,365,5665,265,25,1.5,2.3
667,Facebook Ads,366,5666,266,26,1.6,2.4
668,Instagram Ads,367,5667,267,27,1.7,2.5
669,LinkedIn Ads,368,5668,268,28,1.8,2.6
670,Twitter Ads,369,5669,269,29,1.9,2.7
671,Google Ads,370,5670,270,30,1.5,1.8
672,Facebook Ads,371,5671,271,31,1.6,1.9
673,Instagram Ads,372,5672,272,32,1.7,2.0
674,LinkedIn Ads,373,5673,273,33,1.8,2.1
675,Twitter Ads,374,5674,274,34,1.9,2.2
676,Google Ads,375,5675,275,35,1.5,2.3
677,Facebook Ads,376,5676,276,36,1.6,2.4
678,Instagram Ads,377,5677,277,37,1.7,2.5
679,LinkedIn Ads,378,5678,278,38,1.8,2.6
680,Twitter Ads,379,5679,279,39,1.9,2.7
681,Google Ads,380,5680,280,40,1.5,1.8
682,Facebook Ads,381,5681,281,41,1.6,1.9
683,Instagram Ads,382,5682,282,42,1.7,2.0
684,LinkedIn Ads,383,5683,283,43,1.8,2.1
685,Twitter Ads,384,5684,284,44,1.9,2.2
686,Google Ads,385,5685,285,45,1.5,2.3
687,Facebook Ads,386,5686,286,46,1.6,2.4
688,Instagram Ads,387,5687,287,47,1.7,2.5
689,LinkedIn Ads,388,5688,288,48,1.8,2.6
690,Twitter Ads,389,5689,289,49,1.9,2.7
691,Google Ads,390,5690,290,50,1.5,1.8
692,Facebook Ads,391,5691,291,51,1.6,1.9
693,Instagram Ads,392,5692,292,52,1.7,2.0
694,LinkedIn Ads,393,5693,293,53,1.8,2.1
695,Twitter Ads,394,5694,294,54,1.9,2.2
696,Google Ads,395,5695,295,55,1.5,2.3
697,Facebook Ads,396,5696,296,56,1.6,2.4
698,Instagram Ads,397,5697,297,57,1.7,2.5
699,LinkedIn Ads,398,5698,298,58,1.8,2.6
700,Twitter Ads,399,5699,299,59,1.9,2.7
701,Google Ads,400,5700,300,10,1.5,1.8
702,Facebook Ads,401,5701,301,11,1.6,1.9
703,Instagram Ads,402,5702,302,12,1.7,2.0
704,LinkedIn Ads,403,5703,303,13,1.8,2.1
705,Twitter Ads,404,5704,304,14,1.9,2.2
706,Google Ads,405,5705,305,15,1.5,2.3
707,Facebook Ads,406,5706,306,16,1.6,2.4
708,Instagram Ads,407,5707,307,17,1.7,2.5
709,LinkedIn Ads,408,5708,308,18,1.8,2.6
710,Twitter Ads,409,5709,309,19,1.9,2.7
711,Google Ads,410,5710,310,20,1.5,1.8
712,Facebook Ads,411,5711,311,21,1.6,1.9
713,Instagram Ads,412,5712,312,22,1.7,2.0
714,LinkedIn Ads,413,5713,313,23,1.8,2.1
715,Twitter Ads,414,5714,314,24,1.9,2.2
716,Google Ads,415,5715,315,25,1.5,2.3
717,Facebook Ads,416,5716,316,26,1.6,2.4
718,Instagram Ads,417,5717,317,27,1.7,2.5
719,LinkedIn Ads,418,5718,318,28,1.8,2.6
720,Twitter Ads,419,5719,319,29,1.9,2.7
721,Google Ads,420,5720,320,30,1.5,1.8
722,Facebook Ads,421,5721,321,31,1.6,1.9
723,Instagram Ads,422,5722,322,32,1.7,2.0
724,LinkedIn Ads,423,5723,323,33,1.8,2.1
725,Twitter Ads,424,5724,324,34,1.9,2.2
726,Google Ads,425,5725,325,35,1.5,2.3
727,Facebook Ads,426,5726,326,36,1.6,2.4
728,Instagram Ads,427,5727,327,37,1.7,2.5
729,LinkedIn Ads,428,5728,328,38,1.8,2.6
730,Twitter Ads,429,5729,329,39,1.9,2.7
731,Google Ads,430,5730,330,40,1.5,1.8
732,Facebook Ads,431,5731,331,41,1.6,1.9
733,Instagram Ads,432,5732,332,42,1.7,2.0
734,LinkedIn Ads,433,5733,333,43,1.8,2.1
735,Twitter Ads,434,5734,334,44,1.9,2.2
736,Google Ads,435,5735,335,45,1.5,2.3
737,Facebook Ads,436,5736,336,46,1.6,2.4
738,Instagram Ads,437,5737,337,47,1.7,2.5
739,LinkedIn Ads,438,5738,338,48,1.8,2.6
740,Twitter Ads,439,5739,339,49,1.9,2.7
741,Google Ads,440,5740,340,50,1.5,1.8
742,Facebook Ads,441,5741,341,51,1.6,1.9
743,Instagram Ads,442,5742,342,52,1.7,2.0
744,LinkedIn Ads,443,5743,343,53,1.8,2.1
745,Twitter Ads,444,5744,344,54,1.9,2.2
746,Google Ads,445,5745,345,55,1.5,2.3
747,Facebook Ads,446,5746,346,56,1.6,2.4
748,Instagram Ads,447,5747,347,57,1.7,2.5
749,LinkedIn Ads,448,5748,348,58,1.8,2.6
750,Twitter Ads,449,5749,349,59,1.9,2.7
751,Google Ads,450,5750,350,10,1.5,1.8
752,Facebook Ads,451,5751,351,11,1.6,1.9
753,Instagram Ads,452,5752,352,12,1.7,2.0
754,LinkedIn Ads,453,5753,353,13,1.8,2.1
755,Twitter Ads,454,5754,354,14,1.9,2.2
756,Google Ads,455,5755,355,15,1.5,2.3
757,Facebook Ads,456,5756,356,16,1.6,2.4
758,Instagram Ads,457,5757,357,17,1.7,2.5
759,LinkedIn Ads,458,5758,358,18,1.8,2.6
760,Twitter Ads,459,5759,359,19,1.9,2.7
761,Google Ads,460,5760,360,20,1.5,1.8
762,Facebook Ads,461,5761,361,21,1.6,1.9
763,Instagram Ads,462,5762,362,22,1.7,2.0
764,LinkedIn Ads,463,5763,363,23,1.8,2.1
765,Twitter Ads,464,5764,364,24,1.9,2.2
766,Google Ads,465,5765,365,25,1.5,2.3
767,Facebook Ads,466,5766,366,26,1.6,2.4
768,Instagram Ads,467,5767,367,27,1.7,2.5
769,LinkedIn Ads,468,5768,368,28,1.8,2.6
770,Twitter Ads,469,5769,369,29,1.9,2.7
771,Google Ads,470,5770,370,30,1.5,1.8
772,Facebook Ads,471,5771,371,31,1.6,1.9
773,Instagram Ads,472,5772,372,32,1.7,2.0
774,LinkedIn Ads,473,5773,373,33,1.8,2.1
775,Twitter Ads,474,5774,374,34,1.9,2.2
776,Google Ads,475,5775,375,35,1.5,2.3
777,Facebook Ads,476,5776,376,36,1.6,2.4
778,Instagram Ads,477,5777,377,37,1.7,2.5
779,LinkedIn Ads,478,5778,378,38,1.8,2.6
780,Twitter Ads,479,5779,379,39,1.9,2.7
781,Google Ads,480,5780,380,40,1.5,1.8
782,Facebook Ads,481,5781,381,41,1.6,1.9
783,Instagram Ads,482,5782,382,42,1.7,2.0
784,LinkedIn Ads,483,5783,383,43,1.8,2.1
785,Twitter Ads,484,5784,384,44,1.9,2.2
786,Google Ads,485,5785,385,45,1.5,2.3
787,Facebook Ads,486,5786,386,46,1.6,2.4
788,Instagram Ads,487,5787,387,47,1.7,2.5
789,LinkedIn Ads,488,5788,388,48,1.8,2.6
790,Twitter Ads,489,5789,389,49,1.9,2.7
791,Google Ads,490,5790,390,50,1.5,1.8
792,Facebook Ads,491,5791,391,51,1.6,1.9
793,Instagram Ads,492,5792,392,52,1.7,2.0
794,LinkedIn Ads,493,5793,393,53,1.8,2.1
795,Twitter Ads,494,5794,394,54,1.9,2.2
796,Google Ads,495,5795,395,55,1.5,2.3
797,Facebook Ads,496,5796,396,56,1.6,2.4
798,Instagram Ads,497,5797,397,57,1.7,2.5
799,LinkedIn Ads,498,5798,398,58,1.8,2.6
800,Twitter Ads,499,5799,399,59,1.9,2.7
801,Google Ads,500,5800,400,10,1.5,1.8
802,Facebook Ads,501,5801,401,11,1.6,1.9
803,Instagram Ads,502,5802,402,12,1.7,2.0
804,LinkedIn Ads,503,5803,403,13,1.8,2.1
805,Twitter Ads,504,5804,404,14,1.9,2.2
806,Google Ads,505,5805,405,15,1.5,2.3
807,Facebook Ads,506,5806,406,16,1.6,2.4
808,Instagram Ads,507,5807,407,17,1.7,2.5
809,LinkedIn Ads,508,5808,408,18,1.8,2.6
810,Twitter Ads,509,5809,409,19,1.9,2.7
811,Google Ads,510,5810,410,20,1.5,1.8
812,Facebook Ads,511,5811,411,21,1.6,1.9
813,Instagram Ads,512,5812,412,22,1.7,2.0
814,LinkedIn Ads,513,5813,413,23,1.8,2.1
815,Twitter Ads,514,5814,414,24,1.9,2.2
816,Google Ads,515,5815,415,25,1.5,2.3
817,Facebook Ads,516,5816,416,26,1.6,2.4
818,Instagram Ads,517,5817,417,27,1.7,2.5
819,LinkedIn Ads,518,5818,418,28,1.8,2.6
820,Twitter Ads,519,5819,419,29,1.9,2.7
821,Google Ads,520,5820,420,30,1.5,1.8
822,Facebook Ads,521,5821,421,31,1.6,1.9
823,Instagram Ads,522,5822,422,32,1.7,2.0
824,LinkedIn Ads,523,5823,423,33,1.8,2.1
825,Twitter Ads,524,5824,424,34,1.9,2.2
826,Google Ads,525,5825,425,35,1.5,2.3
827,Facebook Ads,526,5826,426,36,1.6,2.4
828,Instagram Ads,527,5827,427,37,1.7,2.5
829,LinkedIn Ads,528,5828,428,38,1.8,2.6
830,Twitter Ads,529,5829,429,39,1.9,2.7
831,Google Ads,530,5830,430,40,1.5,1.8
832,Facebook Ads,531,5831,431,41,1.6,1.9
833,Instagram Ads,532,5832,432,42,1.7,2.0
834,LinkedIn Ads,533,5833,433,43,1.8,2.1
835,Twitter Ads,534,5834,434,44,1.9,2.2
836,Google Ads,535,5835,435,45,1.5,2.3
837,Facebook Ads,536,5836,436,46,1.6,2.4
838,Instagram Ads,537,5837,437,47,1.7,2.5
839,LinkedIn Ads,538,5838,438,48,1.8,2.6
840,Twitter Ads,539,5839,439,49,1.9,2.7
841,Google Ads,540,5840,440,50,1.5,1.8
842,Facebook Ads,541,5841,441,51,1.6,1.9
843,Instagram Ads,542,5842,442,52,1.7,2.0
844,LinkedIn Ads,543,5843,443,53,1.8,2.1
845,Twitter Ads,544,5844,444,54,1.9,2.2
846,Google Ads,545,5845,445,55,1.5,2.3
847,Facebook Ads,546,5846,446,56,1.6,2.4
848,Instagram Ads,547,5847,447,57,1.7,2.5
849,LinkedIn Ads,548,5848,448,58,1.8,2.6
850,Twitter Ads,549,5849,449,59,1.9,2.7
851,Google Ads,550,5850,450,10,1.5,1.8
852,Facebook Ads,551,5851,451,11,1.6,1.9
853,Instagram Ads,552,5852,452,12,1.7,2.0
854,LinkedIn Ads,553,5853,453,13,1.8,2.1
855,Twitter Ads,554,5854,454,14,1.9,2.2
856,Google Ads,555,5855,455,15,1.5,2.3
857,Facebook Ads,556,5856,456,16,1.6,2.4
858,Instagram Ads,557,5857,457,17,1.7,2.5
859,LinkedIn Ads,558,5858,458,18,1.8,2.6
860,Twitter Ads,559,5859,459,19,1.9,2.7
861,Google Ads,560,5860,460,20,1.5,1.8
862,Facebook Ads,561,5861,461,21,1.6,1.9
863,Instagram Ads,562,5862,462,22,1.7,2.0
864,LinkedIn Ads,563,5863,463,23,1.8,2.1
865,Twitter Ads,564,5864,464,24,1.9,2.2
866,Google Ads,565,5865,465,25,1.5,2.3
867,Facebook Ads,566,5866,466,26,1.6,2.4
868,Instagram Ads,567,5867,467,27,1.7,2.5
869,LinkedIn Ads,568,5868,468,28,1.8,2.6
870,Twitter Ads,569,5869,469,29,1.9,2.7
871,Google Ads,570,5870,470,30,1.5,1.8
872,Facebook Ads,571,5871,471,31,1.6,1.9
873,Instagram Ads,572,5872,472,32,1.7,2.0
874,LinkedIn Ads,573,5873,473,33,1.8,2.1
875,Twitter Ads,574,5874,474,34,1.9,2.2
876,Google Ads,575,5875,475,35,1.5,2.3
877,Facebook Ads,576,5876,476,36,1.6,2.4
878,Instagram Ads,577,5877,477,37,1.7,2.5
879,LinkedIn Ads,578,5878,478,38,1.8,2.6
880,Twitter Ads,579,5879,479,39,1.9,2.7
881,Google Ads,580,5880,480,40,1.5,1.8
882,Facebook Ads,581,5881,481,41,1.6,1.9
883,Instagram Ads,582,5882,482,42,1.7,2.0
884,LinkedIn Ads,583,5883,483,43,1.8,2.1
885,Twitter Ads,584,5884,484,44,1.9,2.2
886,Google Ads,585,5885,485,45,1.5,2.3
887,Facebook Ads,586,5886,486,46,1.6,2.4
888,Instagram Ads,587,5887,487,47,1.7,2.5
889,LinkedIn Ads,588,5888,488,48,1.8,2.6
890,Twitter Ads,589,5889,489,49,1.9,2.7
891,Google Ads,590,5890,490,50,1.5,1.8
892,Facebook Ads,591,5891,491,51,1.6,1.9
893,Instagram Ads,592,5892,492,52,1.7,2.0
894,LinkedIn Ads,593,5893,493,53,1.8,2.1
895,Twitter Ads,594,5894,494,54,1.9,2.2
896,Google Ads,595,5895,495,55,1.5,2.3
897,Facebook Ads,596,5896,496,56,1.6,2.4
898,Instagram Ads,597,5897,497,57,1.7,2.5
899,LinkedIn Ads,598,5898,498,58,1.8,2.6
900,Twitter Ads,599,5899,499,59,1.9,2.7
901,Google Ads,600,5900,500,10,1.5,1.8
902,Facebook Ads,601,5901,501,11,1.6,1.9
903,Instagram Ads,602,5902,502,12,1.7,2.0
904,LinkedIn Ads,603,5903,503,13,1.8,2.1
905,Twitter Ads,604,5904,504,14,1.9,2.2
906,Google Ads,605,5905,505,15,1.5,2.3
907,Facebook Ads,606,5906,506,16,1.6,2.4
908,Instagram Ads,607,5907,507,17,1.7,2.5
909,LinkedIn Ads,608,5908,508,18,1.8,2.6
910,Twitter Ads,609,5909,509,19,1.9,2.7
911,Google Ads,610,5910,510,20,1.5,1.8
912,Facebook Ads,611,5911,511,21,1.6,1.9
913,Instagram Ads,612,5912,512,22,1.7,2.0
914,LinkedIn Ads,613,5913,513,23,1.8,2.1
915,Twitter Ads,614,5914,514,24,1.9,2.2
916,Google Ads,615,5915,515,25,1.5,2.3
917,Facebook Ads,616,5916,516,26,1.6,2.4
918,Instagram Ads,617,5917,517,27,1.7,2.5
919,LinkedIn Ads,618,5918,518,28,1.8,2.6
920,Twitter Ads,619,5919,519,29,1.9,2.7
921,Google Ads,620,5920,520,30,1.5,1.8
922,Facebook Ads,621,5921,521,31,1.6,1.9
923,Instagram Ads,622,5922,522,32,1.7,2.0
924,LinkedIn Ads,623,5923,523,33,1.8,2.1
925,Twitter Ads,624,5924,524,34,1.9,2.2
926,Google Ads,625,5925,525,35,1.5,2.3
927,Facebook Ads,626,5926,526,36,1.6,2.4
928,Instagram Ads,627,5927,527,37,1.7,2.5
929,LinkedIn Ads,628,5928,528,38,1.8,2.6
930,Twitter Ads,629,5929,529,39,1.9,2.7
931,Google Ads,630,5930,530,40,1.5,1.8
932,Facebook Ads,631,5931,531,41,1.6,1.9
933,Instagram Ads,632,5932,532,42,1.7,2.0
934,LinkedIn Ads,633,5933,533,43,1.8,2.1
935,Twitter Ads,634,5934,534,44,1.9,2.2
936,Google Ads,635,5935,535,45,1.5,2.3
937,Facebook Ads,636,5936,536,46,1.6,2.4
938,Instagram Ads,637,5937,537,47,1.7,2.5
939,LinkedIn Ads,638,5938,538,48,1.8,2.6
940,Twitter Ads,639,5939,539,49,1.9,2.7
941,Google Ads,640,5940,540,50,1.5,1.8
942,Facebook Ads,641,5941,541,51,1.6,1.9
943,Instagram Ads,642,5942,542,52,1.7,2.0
944,LinkedIn Ads,643,5943,543,53,1.8,2.1
945,Twitter Ads,644,5944,544,54,1.9,2.2
946,Google Ads,645,5945,545,55,1.5,2.3
947,Facebook Ads,646,5946,546,56,1.6,2.4
948,Instagram Ads,647,5947,547,57,1.7,2.5
949,LinkedIn Ads,648,5948,548,58,1.8,2.6
950,Twitter Ads,649,5949,549,59,1.9,2.7
951,Google Ads,650,5950,550,10,1.5,1.8
952,Facebook Ads,651,5951,551,11,1.6,1.9
953,Instagram Ads,652,5952,552,12,1.7,2.0
954,LinkedIn Ads,653,5953,553,13,1.8,2.1
955,Twitter Ads,654,5954,554,14,1.9,2.2
956,Google Ads,655,5955,555,15,1.5,2.3
957,Facebook Ads,656,5956,556,16,1.6,2.4
958,Instagram Ads,657,5957,557,17,1.7,2.5
959,LinkedIn Ads,658,5958,558,18,1.8,2.6
960,Twitter Ads,659,5959,559,19,1.9,2.7
961,Google Ads,660,5960,560,20,1.5,1.8
962,Facebook Ads,661,5961,561,21,1.6,1.9
963,Instagram Ads,662,5962,562,22,1.7,2.0
964,LinkedIn Ads,663,5963,563,23,1.8,2.1
965,Twitter Ads,664,5964,564,24,1.9,2.2
966,Google Ads,665,5965,565,25,1.5,2.3
967,Facebook Ads,666,5966,566,26,1.6,2.4
968,Instagram Ads,667,5967,567,27,1.7,2.5
969,LinkedIn Ads,668,5968,568,28,1.8,2.6
970,Twitter Ads,669,5969,569,29,1.9,2.7
971,Google Ads,670,5970,570,30,1.5,1.8
972,Facebook Ads,671,5971,571,31,1.6,1.9
973,Instagram Ads,672,5972,572,32,1.7,2.0
974,LinkedIn Ads,673,5973,573,33,1.8,2.1
975,Twitter Ads,674,5974,574,34,1.9,2.2
976,Google Ads,675,5975,575,35,1.5,2.3
977,Facebook Ads,676,5976,576,36,1.6,2.4
978,Instagram Ads,677,5977,577,37,1.7,2.5
979,LinkedIn Ads,678,5978,578,38,1.8,2.6
980,Twitter Ads,679,5979,579,39,1.9,2.7
981,Google Ads,680,5980,580,40,1.5,1.8
982,Facebook Ads,681,5981,581,41,1.6,1.9
983,Instagram Ads,682,5982,582,42,1.7,2.0
984,LinkedIn Ads,683,5983,583,43,1.8,2.1
985,Twitter Ads,684,5984,584,44,1.9,2.2
986,Google Ads,685,5985,585,45,1.5,2.3
987,Facebook Ads,686,5986,586,46,1.6,2.4
988,Instagram Ads,687,5987,587,47,1.7,2.5
989,LinkedIn Ads,688,5988,588,48,1.8,2.6
990,Twitter Ads,689,5989,589,49,1.9,2.7
991,Google Ads,690,5990,590,50,1.5,1.8
992,Facebook Ads,691,5991,591,51,1.6,1.9
993,Instagram Ads,692,5992,592,52,1.7,2.0
994,LinkedIn Ads,693,5993,593,53,1.8,2.1
995,Twitter Ads,694,5994,594,54,1.9,2.2
996,Google Ads,695,5995,595,55,1.5,2.3
997,Facebook Ads,696,5996,596,56,1.6,2.4
998,Instagram Ads,697,5997,597,57,1.7,2.5
999,LinkedIn Ads,698,5998,598,58,1.8,2.6
1000,Twitter Ads,699,5999,599,59,1.9,2.7
1001,Google Ads,200,6000,100,10,1.5,1.8
1002,Facebook Ads,201,6001,101,11,1.6,1.9
1003,Instagram Ads,202,6002,102,12,1.7,2.0
1004,LinkedIn Ads,203,6003,103,13,1.8,2.1
1005,Twitter Ads,204,6004,104,14,1.9,2.2
1006,Google Ads,205,6005,105,15,1.5,2.3
1007,Facebook Ads,206,6006,106,16,1.6,2.4
1008,Instagram Ads,207,6007,107,17,1.7,2.5
1009,LinkedIn Ads,208,6008,108,18,1.8,2.6
1010,Twitter Ads,209,6009,109,19,1.9,2.7
1011,Google Ads,210,6010,110,20,1.5,1.8
1012,Facebook Ads,211,6011,111,21,1.6,1.9
1013,Instagram Ads,212,6012,112,22,1.7,2.0
1014,LinkedIn Ads,213,6013,113,23,1.8,2.1
1015,Twitter Ads,214,6014,114,24,1.9,2.2
1016,Google Ads,215,6015,115,25,1.5,2.3
1017,Facebook Ads,216,6016,116,26,1.6,2.4
1018,Instagram Ads,217,6017,117,27,1.7,2.5
1019,LinkedIn Ads,218,6018,118,28,1.8,2.6
1020,Twitter Ads,219,6019,119,29,1.9,2.7
1021,Google Ads,220,6020,120,30,1.5,1.8
1022,Facebook Ads,221,6021,121,31,1.6,1.9
1023,Instagram Ads,222,6022,122,32,1.7,2.0
1024,LinkedIn Ads,223,6023,123,33,1.8,2.1
1025,Twitter Ads,224,6024,124,34,1.9,2.2
1026,Google Ads,225,6025,125,35,1.5,2.3
1027,Facebook Ads,226,6026,126,36,1.6,2.4
1028,Instagram Ads,227,6027,127,37,1.7,2.5
1029,LinkedIn Ads,228,6028,128,38,1.8,2.6
1030,Twitter Ads,229,6029,129,39,1.9,2.7
1031,Google Ads,230,6030,130,40,1.5,1.8
1032,Facebook Ads,231,6031,131,41,1.6,1.9
